,data-object,img
475,"{'objId': 43120, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Академика Ландау, д. 16.5', 'objCommercNm': 'КВАРТАЛЫ КОНСТРУКТИВИЗМА', 'objFloorMin': 6, 'objFloorMax': 11, 'objElemLivingCnt': 373, 'objReady100PercDt': '2023-03-31', 'objSquareLiving': 16638.71, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7831, 'longitude': 60.4998, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001064', 'pdId': 514941, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/065fe94b-b25e-4cff-af36-720e1c3799a6
476,"{'objId': 15071, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, район Верх-Исетский, Тимофеева-Ресовского, д. №26,8,2', 'objCommercNm': 'Жилой квартал ""Близкий""', 'objFloorMin': 12, 'objFloorMax': 12, 'objElemLivingCnt': 109, 'objReady100PercDt': '2019-12-27', 'objSquareLiving': 4631.92, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8399, 'longitude': 60.5705, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000476', 'pdId': 30661, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/855a3f58-0777-4ce6-8297-7d673278712f
477,"{'objId': 6620, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'Город Екатеринбург, район Верх-Исетский, д. 26,2,2, корпус 3', 'objCommercNm': 'Жилой квартал ""Близкий""', 'objFloorMin': 17, 'objFloorMax': 17, 'objElemLivingCnt': 126, 'objReady100PercDt': '2019-11-21', 'objSquareLiving': 5633.8, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8399, 'longitude': 60.5705, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000493', 'pdId': 13520, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/00e883ba-a6b4-4df2-9d71-1edd344dbbde
478,"{'objId': 14900, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, район Верх-Исетский, Тимофеева-Ресовского, д. №26.4.2', 'objCommercNm': 'Жилой квартал ""Близкий""', 'objFloorMin': 10, 'objFloorMax': 15, 'objElemLivingCnt': 292, 'objReady100PercDt': '2019-12-30', 'objSquareLiving': 13245.77, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8399, 'longitude': 60.5705, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000491', 'pdId': 30485, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/4d15c437-b7d0-417a-9bd7-72edfadd2a11
479,"{'objId': 33789, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, проспект Академика Сахарова, д. 26.7.4', 'objCommercNm': 'Жилой квартал ""Близкий""', 'objFloorMin': 15, 'objFloorMax': 15, 'objElemLivingCnt': 68, 'objReady100PercDt': '2020-12-17', 'objSquareLiving': 5165.13, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7897, 'longitude': 60.5039, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000773', 'pdId': 200633, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/1b641cad-ccdb-4f66-936e-1892793b8423
480,"{'objId': 18374, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, район Верх-Исетский, улица Академика Парина', 'objCommercNm': 'Жилой квартал ""Близкий""', 'objFloorMin': 3, 'objFloorMax': 21, 'objElemLivingCnt': 197, 'objReady100PercDt': '2020-09-30', 'objSquareLiving': 7480.26, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8399, 'longitude': 60.5705, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000489', 'pdId': 43983, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/70a3a075-00f4-4c85-a6c7-3b012b9124e6
481,"{'objId': 38711, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Академика Ландау, д. 11.7.2', 'objCommercNm': 'Жилой квартал Eleven', 'objFloorMin': 15, 'objFloorMax': 15, 'objElemLivingCnt': 138, 'objReady100PercDt': '2021-12-24', 'objSquareLiving': 6041.59, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7862, 'longitude': 60.4989, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000938', 'pdId': 419148, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/2b2b6831-c172-4d7b-ad83-80a5f73757af
482,"{'objId': 43070, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Академика Ландау, д. 16.2.2', 'objCommercNm': 'КВАРТАЛЫ КОНСТРУКТИВИЗМА', 'objFloorMin': 10, 'objFloorMax': 10, 'objElemLivingCnt': 106, 'objReady100PercDt': '2023-03-31', 'objSquareLiving': 4734.95, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7838, 'longitude': 60.4987, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001060', 'pdId': 509639, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/f9ebd0d3-aa62-496f-8f8c-d47949c82033
483,"{'objId': 43430, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Академика Ландау, д. 16.4.2', 'objCommercNm': 'КВАРТАЛЫ КОНСТРУКТИВИЗМА', 'objFloorMin': 9, 'objFloorMax': 11, 'objElemLivingCnt': 208, 'objReady100PercDt': '2023-03-31', 'objSquareLiving': 8974.69, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7837, 'longitude': 60.4989, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001073', 'pdId': 524120, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/055e5c6d-44ea-4eba-b04e-4095e27363c6
484,"{'objId': 43433, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Академика Парина, д. 12.7.2', 'objCommercNm': 'Жилой квартал Олимпика', 'objFloorMin': 15, 'objFloorMax': 15, 'objElemLivingCnt': 138, 'objReady100PercDt': '2023-09-30', 'objSquareLiving': 6187.85, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7802, 'longitude': 60.512, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001074', 'pdId': 524124, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/971b488a-3204-478f-a2c2-9de6b222d643
485,"{'objId': 33790, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, проспект Академика Сахарова, д. 26.7.5.1', 'objCommercNm': 'Жилой квартал ""Близкий""', 'objFloorMin': 10, 'objFloorMax': 10, 'objElemLivingCnt': 40, 'objReady100PercDt': '2020-12-17', 'objSquareLiving': 3512.38, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7903, 'longitude': 60.5034, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000773', 'pdId': 200633, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/e713cda5-f60c-4625-9bca-293326479a02
486,"{'objId': 43071, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Академика Ландау, д. 16.2.3', 'objCommercNm': 'КВАРТАЛЫ КОНСТРУКТИВИЗМА', 'objFloorMin': 6, 'objFloorMax': 6, 'objElemLivingCnt': 19, 'objReady100PercDt': '2023-03-31', 'objSquareLiving': 1296.2, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7837, 'longitude': 60.4987, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001060', 'pdId': 509639, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/7d5b1412-01b2-49ee-bc6c-b069c8c1c79d
487,"{'objId': 43431, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Академика Ландау, д. 16.4.3', 'objCommercNm': 'КВАРТАЛЫ КОНСТРУКТИВИЗМА', 'objFloorMin': 6, 'objFloorMax': 6, 'objElemLivingCnt': 19, 'objReady100PercDt': '2023-03-31', 'objSquareLiving': 1296.2, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.7836, 'longitude': 60.4991, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001073', 'pdId': 524120, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/2640f603-f9e1-43bd-a203-48952dd21f1f
488,"{'objId': 33791, 'developer': {'devId': 2260, 'shortName': 'СЗ РСГ-АКАДЕМИЧЕСКОЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РЕГИОНАЛЬНАЯ СТРОИТЕЛЬНАЯ ГРУППА-АКАДЕМИЧЕСКОЕ', 'groupName': 'КОРТРОС', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5654, 'devInn': '6658328507'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, проспект Академика Сахарова, д. 26.7.5.2', 'objCommercNm': 'Жилой квартал ""Близкий""', 'objFloorMin': 11, 'objFloorMax': 11, 'objElemLivingCnt': 36, 'objReady100PercDt': '2020-12-17', 'objSquareLiving': 3491.4, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.79, 'longitude': 60.5027, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000773', 'pdId': 200633, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/fae36a2a-4965-49aa-b334-03f4d1c8b91f
489,"{'objId': 35663, 'developer': {'devId': 8803, 'shortName': 'СЗ СЕВЕРНОЕ СИЯНИЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СЕВЕРНОЕ СИЯНИЕ', 'groupName': 'Атомстройкомплекс', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 5772, 'devInn': '6685163685'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Красных борцов-Уральских рабочих-Кузнецова-Кировградской, д. 7.1', 'objCommercNm': 'ЖК Северное Сияние, Северное Сияние, Жилой Комплекс Северное Сияние', 'objFloorMin': 28, 'objFloorMax': 28, 'objElemLivingCnt': 209, 'objReady100PercDt': '2021-11-11', 'objSquareLiving': 12403.28, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.838, 'longitude': 60.5974, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000824', 'pdId': 212492, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/b5559941-fb94-44bf-96cb-b29cdf6274ac
490,"{'objId': 35664, 'developer': {'devId': 8803, 'shortName': 'СЗ СЕВЕРНОЕ СИЯНИЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СЕВЕРНОЕ СИЯНИЕ', 'groupName': 'Атомстройкомплекс', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 5772, 'devInn': '6685163685'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Красных борцов-Уральских рабочих-Кузнецова-Кировградской, д. 7.2 и 7.3', 'objCommercNm': 'ЖК Северное Сияние, Северное Сияние, Жилой Комплекс Северное Сияние', 'objFloorMin': 11, 'objFloorMax': 11, 'objElemLivingCnt': 70, 'objReady100PercDt': '2021-11-11', 'objSquareLiving': 4854.39, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.838, 'longitude': 60.5974, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000824', 'pdId': 212492, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/2d72d692-c807-4be6-a7d0-18af2a95d941
491,"{'objId': 35665, 'developer': {'devId': 8803, 'shortName': 'СЗ СЕВЕРНОЕ СИЯНИЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СЕВЕРНОЕ СИЯНИЕ', 'groupName': 'Атомстройкомплекс', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 5772, 'devInn': '6685163685'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Красных борцов-Уральских рабочих-Кузнецова-Кировградской, д. 7.4', 'objCommercNm': 'ЖК Северное Сияние, Северное Сияние, Жилой Комплекс Северное Сияние', 'objFloorMin': 28, 'objFloorMax': 28, 'objElemLivingCnt': 180, 'objReady100PercDt': '2021-11-11', 'objSquareLiving': 10935.18, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.838, 'longitude': 60.5974, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000824', 'pdId': 212492, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/d68cd27f-b42d-4464-b19d-1e72c350537a
492,"{'objId': 35666, 'developer': {'devId': 8803, 'shortName': 'СЗ СЕВЕРНОЕ СИЯНИЕ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СЕВЕРНОЕ СИЯНИЕ', 'groupName': 'Атомстройкомплекс', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 5772, 'devInn': '6685163685'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, улица Красных борцов-Уральских рабочих-Кузнецова-Кировградской, д. 7.5', 'objCommercNm': 'ЖК Северное Сияние, Северное Сияние, Жилой Комплекс Северное Сияние', 'objFloorMin': 1, 'objFloorMax': 1, 'objElemLivingCnt': 0, 'objReady100PercDt': '2021-11-11', 'objSquareLiving': 0.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8891, 'longitude': 60.6024, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 0, 'rpdNum': '66-000824', 'pdId': 212492, 'buildType': 'Нежилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/98474d4a-189d-46fc-b24a-b9728f6adb6a
